Cave_ID,Cave_String,Year,Date,start_time,end_time,Taken_from_first-last_bird,hours,number_persons,net_length,only_nest_check,Only_during_day,Notebook,Remarks
,MT09_RM04A,2018,04/06/2018,21:00,23:00,NO,2,2,0,NO,NO,9 nd 10,
,MT09_RM04C,2018,04/06/2018,20:50,23:55,NO,2,2,12,NO,NO,10,
,MT17_Cominotto_4,2018,05/06/2018,20:55,22:35,NO,1.6,1,0,NO,NO,9 nd 10,
,MT17_Cominotto_9,2018,05/06/2018,20:55,22:50,NO,1.8,1,0,NO,NO,9 nd 10,
,MT17_Cominotto_8,2018,05/06/2018,20:55,22:50,NO,0.1,1,0,NO,NO,9 nd 10,
,MT17_Cominotto_1,2018,05/06/2018,20:55,22:55,NO,2,1,0,NO,NO,9 nd 10,
,MT17_Cominotto_2,2018,05/06/2018,21:00,22:35,NO,1.5,1,0,NO,NO,9 nd 10,
,MT17_Comino_Shelf,2018,06/06/2018,11:00,12:00,NO,1,2,0,YES,YES,9,c-ringing
,MT24_Majjistral_NS2_NS3,2018,11/06/2018,15:30,15:40,NO,0.08,1,0,YES,YES,9,
,MT09_RM01,2018,12/06/2018,09:30,09:40,NO,0.17,1,0,YES,YES,9,
,MT24_Majjistral_Eggshell,2018,15/06/2018,15:00,16:00,NO,1,1,0,YES,YES,9,
,MT09_RM04D,2018,17/06/2018,19:30,21:00,NO,1.5,2,0,YES,YES,10,
,MT09_RM04C,2018,17/06/2018,21:45,22:15,NO,0.5,2,0,NO,NO,10,
,MT09_RM04A,2018,17/06/2018,22:25,23:15,NO,0.75,1,0,NO,NO,10,
,MT09_RM04B,2018,17/06/2018,22:45,23:15,NO,0.5,2,0,NO,NO,10,
,MT27_Babu,2018,19/06/2018,10:15,11:45,NO,1.5,2,0,YES,YES,9,
,MT09_RM05BT_Upper,2018,19/06/2018,18:35,19:15,NO,0.5,2,0,YES,YES,9,
,MT09_RM05GC_Central,2018,19/06/2018,21:00,23:20,NO,1.6,2,0,NO,NO,9,
,MT09_RM05GC_North,2018,19/06/2018,21:40,22:20,NO,0.67,2,0,NO,NO,9,
,MT09_RM05GC_South,2018,19/06/2018,21:45,23:30,NO,1.75,2,0,NO,NO,10,
,MT09_RM04A,2018,19/06/2018,23:30,23:40,YES,0.17,1,0,NO,NO,9,
,MT09_RM03_North,2018,20/06/2018,20:55,23:15,NO,2.33,1,12,NO,NO,10,
,MT09_RM03_South,2018,20/06/2018,21:00,23:45,NO,2.75,1,12,NO,NO,10,
,MT09_RM03_18to22,2018,20/06/2018,21:00,00:00,YES,1,1,0,NO,NO,10,
,MT17_Cominotto_9,2018,21/06/2018,21:00,23:00,NO,2,1,0,NO,NO,9,
,MT17_Cominotto_8,2018,21/06/2018,21:00,23:00,NO,1.5,1,0,NO,NO,9,
,MT17_Cominotto_10,2018,21/06/2018,21:00,23:00,NO,0.33,1,0,NO,NO,9,no birds
,MT17_Cominotto_4,2018,21/06/2018,21:00,23:00,NO,2,1,0,NO,NO,10,
,MT17_Cominotto_2,2018,21/06/2018,21:00,23:00,NO,0.33,1,0,NO,NO,4,
,MT24_Majjistral_NorthCave,2018,22/06/2018,19:50,20:20,NO,0.5,1,0,YES,YES,10,
,MT24_Majjistral_Subt,2018,22/06/2018,21:05,21:20,NO,0.25,1,0,YES,NO,10,
,MT24_Majjistral_Eggshell,2018,22/06/2018,21:20,22:30,YES,1,1,0,NO,NO,10,
,MT24_Majjistral_Thomas,2018,22/06/2018,21:20,22:30,YES,1,1,0,NO,NO,10,
,MT24_Majjistral_South,2018,22/06/2018,20:30,23:30,YES,0.5,2,0,NO,NO,9,1 fledgeling below caves
,MT24_Majjistral_South_1,2018,22/06/2018,21:00,23:30,YES,0.33,2,0,NO,NO,9,
,MT24_Majjistral_South_4,2018,22/06/2018,21:00,23:00,YES,1.75,2,0,NO,NO,9,
,MT24_Majjistral_South_6,2018,22/06/2018,23:00,23:05,YES,0.083,2,0,NO,NO,9,
,MT24_Majjistral_South_3,2018,22/06/2018,21:00,23:00,YES,0.25,2,0,NO,NO,9,
,MT26_Migra_Seacave,2018,25/06/2018,11:00,12:00,NO,1,2,0,YES,YES,9,c-ringing
,MT09_RM01,2018,26/06/2018,20:30,21:00,NO,0.5,2,0,YES,YES,10,
,MT09_RM02_Lower,2018,26/06/2018,21:30,23:30,NO,1.5,3,0,NO,NO,10,
,MT09_RM02_Caves,2018,26/06/2018,23:40,23:50,NO,0.17,3,0,YES,NO,10,
,MT09_RM04C,2018,26/06/2018,20:45,22:45,NO,1.75,3,0,NO,NO,9 & 4,
,MT09_RM04A,2018,26/06/2018,22:50,23:45,NO,0.92,3,0,NO,NO,9,
,MT09_RM01,2018,27/06/2018,00:00,00:30,NO,0.5,1,0,NO,NO,10,
,MT09_RM05GC_North,2018,28/06/2018,21:20,21:55,NO,0.5,2,0,NO,NO,9,
,MT09_RM05GC_Central,2018,28/06/2018,21:55,22:25,NO,0.5,1,0,NO,NO,9,
,MT09_RM05GC_South,2018,28/06/2018,22:00,22:40,NO,0.5,1,0,NO,NO,9,
,MT09_RM03_North,2018,28/06/2018,20:30,23:10,NO,1.67,1,0,NO,NO,10,
,MT09_RM03_South,2018,28/06/2018,20:30,23:10,NO,1.67,1,0,NO,NO,10,
,MT09_RM03_18to22,2018,28/06/2018,20:30,23:10,NO,1.67,1,0,NO,NO,10,
,MT09_RM04C,2018,28/06/2018,23:05,23:25,NO,0.33,2,0,NO,NO,9,
,MT09_RM04A,2018,28/06/2018,23:35,23:45,NO,0.17,2,0,NO,NO,9,
,MT09_RM05BT_Lower,2018,29/06/2018,00:50,01:00,NO,0.17,2,0,YES,NO,9,
,MT09_RM05BT_Upper,2018,29/06/2018,00:25,00:50,NO,0.42,2,0,NO,NO,9,
,MT22_StPauls_WestCave,2018,29/06/2018,20:25,00:00,NO,3.1,2,0,NO,NO,4 nd 10,
,MT22_StPauls_MainCave,2018,29/06/2018,21:00,00:35,NO,3.5,2,24,NO,NO,10,
,MT24_Cumnija_South,2018,30/06/2018,22:20,22:30,NO,0.17,1,0,YES,NO,10,
,MT24_Cumnija_South_Cave,2018,30/06/2018,22:50,23:05,NO,0.25,1,0,NO,NO,10,
,MT24_Majjistral_South_1,2018,30/06/2018,23:50,00:05,YES,0.25,2,0,NO,NO,10,
,MT24_Majjistral_Thomas,2018,30/06/2018,23:45,23:59,NO,0.23,1,0,NO,NO,4,
,MT24_Majjistral_South_4,2018,01/07/2018,00:35,00:40,YES,0.08,2,0,YES,NO,10,
,MT24_Majjistral_South_5,2018,01/07/2018,00:45,00:50,YES,0.08,2,0,YES,NO,10,
,MT24_Majjistral_Eggshell,2018,01/07/2018,00:00,00:30,NO,0.2,1,0,NO,NO,4,
,MT24_Majjistral_Eggshell,2018,02/07/2018,21:10,23:00,NO,1,1,0,NO,NO,10,not sitting in front of cave
,MT24_Majjistral_Thomas,2018,02/07/2018,21:30,23:00,NO,0.75,2,0,NO,NO,10,
,MT24_Majjistral_Subt,2018,02/07/2018,22:00,22:15,NO,0.25,1,0,YES,NO,10,
,MT24_Delli_Upper,2018,02/07/2018,20:30,23:00,NO,1,1,0,YES,NO,9,
,MT24_Delli_Lower,2018,02/07/2018,21:00,22:00,NO,1,1,0,YES,NO,9,no birds ringed
,MT09_RM02_Lower,2018,04/07/2018,20:30,22:40,NO,1.75,1,0,NO,NO,11,
,MT09_RM02_Caves,2018,04/07/2018,20:30,22:40,NO,0.15,1,0,NO,NO,11,
,MT09_RM01_Lower,2018,04/07/2018,22:40,22:45,NO,0.08,1,0,NO,NO,11,
,MT09_RM04A,2018,04/07/2018,23:25,00:00,NO,0.42,1,0,NO,NO,11,
,MT09_RM03_North,2018,04/07/2018,20:40,23:35,NO,1.8,1,0,NO,NO,10,
,MT09_RM03_South,2018,04/07/2018,20:40,23:35,NO,1.8,1,0,NO,NO,10,
,MT09_RM03_18to22,2018,04/07/2018,20:40,23:35,NO,1.8,1,0,NO,NO,10,
,MT09_RM04C,2018,05/07/2018,00:15,00:35,NO,0.33,1,0,NO,NO,11,
,MT09_RM03_Spiderman,2018,05/07/2018,00:15,00:25,NO,0.17,1,0,NO,NO,10,
,MT09_RM05GC_South,2018,05/07/2018,21:15,22:45,NO,0.67,1,0,NO,NO,11,
,MT09_RM05GC_Central,2018,05/07/2018,21:40,22:30,NO,0.58,1,0,NO,NO,11,
,MT09_RM05GC_North,2018,05/07/2018,22:00,22:15,NO,0.25,1,0,NO,NO,11,
,MT09_RM04D,2018,05/07/2018,20:50,22:00,NO,1,1,0,NO,NO,11,
,MT09_RM04C,2018,05/07/2018,22:20,22:35,YES,0.25,1,0,NO,NO,11,
,MT09_RM04A,2018,05/07/2018,23:05,23:30,NO,0.33,2,0,NO,NO,11,
,MT22_StPauls_WestCave,2018,05/07/2018,21:30,22:45,NO,0.3,2,0,NO,NO,10,
,MT22_StPauls_MainCave,2018,05/07/2018,21:45,22:45,NO,0.75,2,0,NO,NO,10,
,MT09_RM01,2018,06/07/2018,00:00,01:05,NO,1,3,0,NO,NO,11,
,MT24_Majjistral_Eggshell,2018,09/07/2018,21:00,22:00,NO,0.5,2,0,NO,NO,10,
,MT09_RM04C,2018,13/07/2018,15:00,15:15,NO,0.25,2,0,YES,YES,10,
,MT24_Majjistral_Eggshell,2018,02/11/2018,17:00,18:00,NO,0,2,0,NO,NO,11,NOT CMR- RFID maintenance
,MT24_Majjistral_Eggshell,2019,14/02/2019,18:30,19:45,NO,1.25,1,0,NO,NO,11,
,MT24_Majjistral_Thomas,2019,14/02/2019,18:30,19:45,NO,1.25,2,0,NO,NO,11,
,MT17_Cominotto_8,2019,21/02/2019,18:30,20:15,NO,1.75,1,0,NO,NO,11,1 missed
,MT17_Cominotto_9,2019,21/02/2019,18:30,20:15,NO,1.75,1,0,NO,NO,11,1 missed
,MT17_Cominotto_1,2019,21/02/2019,18:30,20:25,NO,1.75,1,0,NO,NO,12,3 missed
,MT17_Cominotto_3,2019,21/02/2019,18:30,23:35,NO,1.75,1,0,NO,NO,12,1 missed
,MT09_RM04A,2019,22/02/2019,18:30,20:20,NO,1.5,2,0,NO,NO,11,1 missed before 18:50
,MT09_RM04A,2019,26/02/2019,18:45,20:30,NO,1.75,2,0,NO,NO,12,
,MT09_RM01,2019,26/02/2019,19:30,22:00,NO,1.5,2,0,NO,NO,11,big crack nestboxes & below big crack
,MT09_RM01,2019,28/02/2019,00:00,02:30,NO,1.5,2,0,NO,NO,12,
,MT09_RM01,2019,03/03/2019,19:30,22:00,NO,1,2,0,YES,NO,12,big crack nestboxes
,MT24_Majjistral_Thomas,2019,04/03/2019,18:45,22:00,NO,3.25,2,0,NO,NO,12,
,MT24_Majjistral_Eggshell,2019,04/03/2019,18:45,22:00,NO,3.25,1,0,NO,NO,12,
,MT24_Majjistral_NS2_NS3,2019,04/03/2019,19:30,22:00,YES,0.5,1,0,YES,NO,12,
,MT17_Cominotto_4,2019,06/03/2019,18:30,20:30,NO,2,2,0,NO,NO,12,2 missed
,MT17_Cominotto_1,2019,06/03/2019,18:30,20:30,NO,2,1,0,NO,NO,13,
,MT17_Cominotto_8,2019,06/03/2019,18:45,20:30,NO,2,1,0,NO,NO,11,no birds entering
,MT17_Cominotto_9,2019,06/03/2019,18:45,20:30,NO,2,1,0,NO,NO,11,4 birds missed
,MT09_RM05GC_Central,2019,09/03/2019,18:00,20:15,NO,1.5,2,0,NO,NO,11,
,MT09_RM05GC_South,2019,09/03/2019,20:20,20:30,NO,0.17,2,0,NO,NO,11,
,MT24_Majjistral_NS2_NS3,2019,13/03/2019,13:00,13:15,NO,0.17,2,0,YES,YES,11,1 bird
,MT09_RM01,2019,13/03/2019,15:50,16:20,NO,0.5,2,0,YES,YES,11,big crack
,MT22_StPauls_WestCave,2019,18/03/2019,15:00,15:15,NO,0.17,2,0,YES,YES,12,1 bird
,MT09_RM05BT_Upper,2019,24/03/2019,19:00,22:00,NO,3,2,0,NO,NO,12,
,MT09_RM05GC_South,2019,24/03/2019,19:00,21:30,NO,2.5,2,0,NO,NO,11,
,MT09_RM05GC_Central,2019,24/03/2019,19:00,21:45,NO,2.75,2,0,NO,NO,13,
,MT09_RM04A,2019,24/03/2019,22:00,22:10,YES,0.08,1,0,NO,NO,13,
,MT24_Majjistral_South_4,2019,25/03/2019,19:00,21:15,NO,2,2,0,NO,NO,12,
,MT24_Majjistral_South_3,2019,25/03/2019,21:10,21:15,YES,0.08,1,0,NO,NO,12,
,MT24_Majjistral_South_5,2019,25/03/2019,21:15,21:25,YES,0.08,1,0,NO,NO,12,
,MT24_Majjistral_Eggshell,2019,25/03/2019,19:00,21:35,NO,2.58,1,0,NO,NO,13,
,MT24_Majjistral_Thomas,2019,25/03/2019,19:00,21:35,NO,2.58,2,0,NO,NO,13,
,MT24_Majjistral_NS2_NS3,2019,25/03/2019,21:30,21:35,YES,0.08,1,0,YES,NO,13,
,MT09_RM04C,2019,26/03/2019,20:00,20:30,NO,0.5,2,0,NO,NO,11,
,MT09_RM03_North,2019,26/03/2019,19:15,21:00,NO,1.75,2,12,NO,NO,12,
,MT09_RM03_South,2019,26/03/2019,19:15,21:00,NO,1.75,1,12,NO,NO,12,
,MT09_RM01,2019,26/03/2019,16:00,17:00,NO,1,2,0,YES,YES,13,
,MT09_RM04B,2019,26/03/2019,19:00,21:00,NO,0.5,2,0,NO,NO,13,
,MT09_RM04A,2019,26/03/2019,19:00,21:30,NO,2.5,2,0,NO,NO,13,
,MT17_Cominotto_9,2019,29/03/2019,19:00,21:00,NO,2,1,0,NO,NO,13,
,MT17_Cominotto_8,2019,29/03/2019,19:00,21:00,NO,2,1,0,NO,NO,13,
,MT17_Cominotto_2,2019,29/03/2019,19:00,21:00,NO,2,2,0,NO,NO,12,
,MT17_Comino_Treasure,2019,30/03/2019,19:20,20:55,NO,1.58,2,0,NO,NO,11,NS20
,MT22_StPauls_WestCave,2019,01/04/2019,12:30,13:15,YES,0.5,2,0,YES,YES,11,
,MT22_StPauls_Nestboxledge,2019,01/04/2019,13:30,13:45,YES,0.25,2,0,YES,YES,11,
,MT24_Majjistral_Subt,2019,01/04/2019,19:30,21:15,NO,1.5,2,0,NO,NO,11,
,MT09_RM01,2019,08/04/2019,15:45,16:00,NO,0.25,2,0,YES,YES,12,
,MT27_Babu,2019,10/04/2019,12:30,13:00,NO,0.5,1,0,YES,YES,14,
,MT22_StPauls_WestCave,2019,11/04/2019,00:30,01:30,NO,1,1,0,NO,NO,13,
,MT24_Majjistral_Subt,2019,20/04/2019,19:35,19:45,NO,0.17,1,0,YES,YES,12,
,MT24_Majjistral_Eggshell,2019,20/04/2019,20:00,22:00,NO,2,1,0,NO,NO,12,
,MT24_Majjistral_Thomas,2019,20/04/2019,20:00,22:00,NO,2,2,0,NO,NO,12,
,MT09_RM01,2019,21/04/2019,15:45,16:15,NO,0.25,2,0,YES,YES,13,
,MT09_RM01,2019,23/04/2019,17:00,17:10,NO,0.17,1,0,YES,YES,12,
,MT09_RM01,2019,23/04/2019,20:00,22:25,NO,2.25,4,12,NO,NO,12,
,MT22_StPauls_WestCave,2019,24/04/2019,16:30,17:00,NO,0.08,1,0,YES,YES,12,
,MT22_StPauls_Nestboxledge,2019,24/04/2019,16:00,17:00,NO,0.08,1,0,YES,YES,12,
,MT24_Majjistral_Subt,2019,25/04/2019,20:00,22:00,YES,0.75,1,0,YES,NO,13,
,MT24_Majjistral_NS2_NS3,2019,25/04/2019,22:00,22:15,YES,0.17,1,0,NO,NO,13,
,MT09_RM03_North,2019,29/04/2019,20:30,22:30,YES,2,2,12,NO,NO,13,
,MT09_RM03_South,2019,29/04/2019,20:30,22:30,YES,2,1,12,NO,NO,13,
,MT09_RM05BT_Upper,2019,30/04/2019,20:30,21:50,NO,1.3,2,0,NO,NO,13,
,MT09_RM05BT_Lower,2019,30/04/2019,20:30,22:05,NO,1.5,1,0,NO,NO,12,
,MT22_StPauls_MainCave,2019,02/05/2019,20:30,22:40,NO,2,2,12,NO,NO,13,
,MT22_StPauls_WestCave,2019,02/05/2019,20:25,22:30,NO,2,1,0,NO,NO,12,
,MT22_StPauls_Nestboxledge,2019,02/05/2019,22:50,23:00,NO,0.08,1,0,YES,NO,13,
,MT09_RM01,2019,07/05/2019,18:30,18:40,NO,0.08,1,0,YES,YES,13,
,MT09_RM01,2019,07/05/2019,20:30,22:30,NO,2,2,12,NO,NO,13,
,MT24_Majjistral_Eggshell,2019,08/05/2019,20:45,23:45,NO,3,1,0,NO,NO,13,
,MT24_Majjistral_Thomas,2019,08/05/2019,20:45,23:45,NO,3,1,0,NO,NO,13,
,MT09_RM05GC_South,2019,09/05/2019,21:00,23:30,NO,2.5,2,0,NO,NO,13,
,MT09_RM05GC_Central,2019,09/05/2019,21:00,23:30,NO,2.5,2,0,NO,NO,14,
,MT09_RM02_Lower,2019,15/05/2019,21:00,21:30,NO,0.5,2,0,NO,NO,11,
,MT09_RM03_North,2019,19/05/2019,21:00,22:00,NO,1,2,24,NO,NO,14,
,MT09_RM03_South,2019,19/05/2019,21:00,22:00,NO,1,1,24,NO,NO,14,
,MT30_TaCenc_Benscave,2019,20/05/2019,21:00,22:00,NO,1,1,0,NO,NO,12,
,MT24_Majjistral_South_4,2019,21/05/2019,20:45,22:45,NO,2,2,0,NO,NO,14,
,MT24_Majjistral_South_3,2019,21/05/2019,20:45,22:45,NO,2,1,0,NO,NO,14,
,MT24_Majjistral_Eggshell,2019,21/05/2019,20:55,23:10,NO,2.25,1,0,NO,NO,13,
,MT24_Majjistral_Thomas,2019,21/05/2019,21:00,23:00,NO,2,1,0,NO,NO,13,
,MT22_StPauls_WestCave,2019,22/05/2019,21:00,23:00,NO,2,1,0,NO,NO,12,
,MT22_StPauls_MainCave,2019,22/05/2019,21:00,23:00,NO,2,2,24,NO,NO,14,
,MT09_RM01,2019,23/05/2019,21:00,00:00,NO,3,3,12,NO,NO,12 &14,
,MT09_RM01,2019,28/05/2019,13:25,13:45,NO,0.25,2,0,YES,YES,14,
,MT17_Comino_Shelf,2019,29/05/2019,12:00,14:40,NO,0.5,2,0,YES,YES,13,
,MT24_Cumnija_South,2019,01/06/2019,14:30,15:00,NO,0.5,2,0,YES,YES,13,
,MT24_Majjistral_Thomas,2019,03/06/2019,19:15,19:30,YES,0.1,1,0,YES,YES,14,
,MT24_Majjistral_South_3,2019,03/06/2019,20:00,23:00,NO,2.25,1,0,NO,NO,14,inc. 1 chick ringed
,MT24_Majjistral_South_4,2019,03/06/2019,21:00,23:00,NO,2,2,0,NO,NO,14,
,MT24_Majjistral_Eggshell,2019,03/06/2019,21:00,23:30,NO,2.5,1,0,NO,NO,13,
,MT24_Majjistral_Thomas,2019,03/06/2019,21:00,23:30,NO,2.45,2,0,NO,NO,13,
,MT24_Majjistral_South_5,2019,03/06/2019,23:00,23:30,YES,0.25,3,0,NO,NO,14,
,MT24_Majjistral_South_6,2019,03/06/2019,23:00,23:30,YES,0.25,3,0,NO,NO,14,inc. 1 bird cave 5 & 1 at traverse
,MT09_RM04C,2019,04/06/2019,21:00,23:00,NO,2,2,12,NO,NO,14,
,MT09_RM04A,2019,04/06/2019,21:00,23:15,NO,2.25,2,0,NO,NO,13,
,MT24_Majjistral_NorthCave,2019,05/06/2019,10:10,11:00,NO,0.5,1,0,YES,YES,13,
,MT22_StPauls_MainCave,2019,06/06/2019,21:00,23:50,NO,2.5,3,24,NO,NO,12,
,MT22_StPauls_Nestboxledge,2019,06/06/2019,21:00,21:05,NO,0.1,1,0,YES,YES,11,
,MT22_StPauls_WestCave,2019,06/06/2019,21:00,23:30,NO,2.5,2,0,NO,NO,11,
,MT26_Migra_Seacave,2019,09/06/2019,19:30,20:15,NO,0.5,2,0,YES,YES,12,
,MT09_RM04D,2019,11/06/2019,19:00,19:45,NO,0.5,2,0,YES,YES,12,
,MT09_RM01,2019,11/06/2019,22:00,00:30,NO,1,2,0,NO,NO,12,
,MT30_TaCenc_Stormpetrel,2019,11/06/2019,00:00,01:20,NO,1,3,0,NO,NO,14,
,MT09_RM01,2019,12/06/2019,22:00,00:45,NO,2,1,0,NO,NO,12,
,MT09_RM01,2019,13/06/2019,23:10,02:00,NO,1.5,2,0,NO,NO,12,
,MT09_RM01,2019,17/06/2019,21:30,03:00,NO,2,2,0,NO,NO,11,
,MT09_RM05BT_Upper,2019,18/06/2019,21:00,23:00,NO,1,1,0,NO,NO,13,
,MT09_RM05GC_Central,2019,18/06/2019,21:10,23:30,NO,2,2,0,NO,NO,11,
,MT09_RM05GC_North,2019,18/06/2019,21:10,21:30,YES,0.2,1,0,NO,NO,11,
,MT09_RM01,2019,19/06/2019,21:55,23:45,YES,1,2,0,YES,NO,12,
,MT22_StPauls_MainCave,2019,19/06/2019,21:25,23:59,NO,2.5,2,24,NO,NO,11,
,MT27_Babu,2019,20/06/2019,20:15,23:30,NO,2.5,2,0,NO,NO,14,
,MT09_RM05GC_North,2019,22/06/2019,21:30,23:59,NO,1,1,0,NO,NO,14,
,MT09_RM05GC_Central,2019,22/06/2019,21:30,23:59,NO,2,1,0,NO,NO,14,
,MT30_TaCenc_Hourglass,2019,22/06/2019,00:15,00:40,NO,0.3,1,0,NO,NO,13,
,MT09_RM01,2019,22/06/2019,23:00,00:45,YES,1.75,1,0,NO,NO,13,
,MT22_StPauls_WestCave,2019,23/06/2019,21:30,23:10,NO,0.5,2,0,NO,NO,14,GLS tagging
,MT09_RM01,2019,24/06/2019,21:00,23:59,NO,2,1,0,NO,NO,12,
,MT09_RM05BT_Upper,2019,24/06/2019,22:15,23:40,NO,1,2,0,NO,NO,13,GLS tagging
,MT24_Majjistral_South_4,2019,25/06/2019,21:15,21:30,NO,0.25,2,0,NO,NO,12,
,MT24_Majjistral_South_1,2019,25/06/2019,22:00,22:15,NO,0.25,2,0,NO,NO,12,
,MT24_Majjistral_Subt,2019,25/06/2019,22:50,23:10,YES,0.25,1,0,NO,NO,12,NS8 chick and adult
,MT24_Majjistral_Thomas,2019,25/06/2019,23:10,23:20,YES,0.18,2,0,NO,NO,12,
,MT24_Cumnija_South,2019,25/06/2019,21:30,22:30,YES,1,2,0,NO,NO,13,
,MT27_Babu,2019,26/06/2019,21:50,23:20,NO,1.5,2,0,NO,NO,14,
,MT09_RM01,2019,27/06/2019,21:00,00:00,NO,2,1,0,NO,NO,14,
,MT09_RM03,2019,27/06/2019,21:00,23:30,NO,2.5,2,0,NO,NO,12,
,MT09_RM05GC_Central,2019,27/06/2019,21:00,00:00,NO,3,2,0,NO,NO,13,
,MT22_StPauls_WestCave,2019,28/06/2019,21:10,23:55,NO,0.5,1,0,NO,NO,12,
,MT22_StPauls_Nestboxledge,2019,28/06/2019,21:45,22:15,YES,0.25,1,0,NO,NO,12,
,MT22_StPauls_MainCave,2019,28/06/2019,22:30,23:55,YES,0.5,1,0,NO,NO,12,
,MT17_Cominotto_2,2019,28/06/2019,23:00,00:00,YES,1,2,0,NO,NO,14,
,MT17_Cominotto_4,2019,28/06/2019,23:00,00:00,YES,1,2,0,NO,NO,14,
,MT17_Cominotto_7,2019,28/06/2019,23:00,00:00,YES,1,2,0,NO,NO,14,
,MT17_Cominotto_8,2019,28/06/2019,23:00,00:00,YES,1,2,0,NO,NO,14,"5x3J in cave 7, 4, 2 and 8"
,MT24_Majjistral_South_4,2019,29/06/2019,21:30,23:20,YES,1.5,1,0,NO,NO,14,
,MT24_Majjistral_South_2,2019,29/06/2019,21:50,21:55,YES,0.1,1,0,YES,NO,14,
,MT24_Majjistral_Thomas,2019,29/06/2019,23:45,23:55,YES,0.1,1,0,NO,NO,14,
,MT09_RM02_Lower,2019,29/06/2019,21:10,22:00,YES,0.75,1,0,NO,NO,13,
,MT09_RM01,2019,29/06/2019,23:00,00:30,YES,1.25,1,0,NO,NO,13,
,MT24_Majjistral_Subt,2019,29/06/2019,21:45,22:15,YES,0.25,1,0,YES,NO,12,GLS tagging
,MT09_RM05GC_Central,2019,30/06/2019,21:45,23:00,YES,0.75,2,0,NO,NO,13 & 14,
,MT09_RM05GC_South,2019,30/06/2019,23:00,23:15,YES,0.25,1,0,NO,NO,14,
,MT09_RM05GC_North,2019,30/06/2019,22:30,23:00,YES,0.25,1,0,NO,NO,14,
,MT09_RM05BT_Upper,2019,30/06/2019,21:30,23:30,NO,2,1,0,NO,NO,14,no birds entering
,MT09_RM04C,2019,30/06/2019,23:35,23:50,YES,0.16,1,0,NO,NO,14,
,MT09_RM04A,2019,30/06/2019,23:45,23:59,YES,0.16,1,0,NO,NO,13,
,MT09_RM04B,2019,30/06/2019,23:45,23:59,YES,0.1,1,0,NO,NO,13,"no birds, 2 fledgelings on ledge above RM04C but not accessible "
,MT09_RM05BT_Upper,2019,01/07/2019,20:50,21:00,NO,0.1,2,0,NO,NO,14,
,MT09_RM05BT_Lower,2019,01/07/2019,20:55,21:05,NO,0.1,2,0,NO,NO,14,
,MT09_RM05L,2019,01/07/2019,22:00,22:10,YES,0.1,2,0,NO,NO,14,
,MT09_RM05GC_South,2019,01/07/2019,22:20,22:30,YES,0.1,2,0,NO,NO,14,
,MT09_RM05GC_Central,2019,01/07/2019,22:30,23:50,YES,1,1,0,NO,NO,14,
,MT09_RM05GC_North,2019,01/07/2019,23:30,23:50,YES,0.1,1,0,NO,NO,14,
,MT09_RM02_Lower,2019,01/07/2019,21:15,22:45,YES,1.5,2,0,NO,NO,12,
,MT09_RM02_Caves,2019,01/07/2019,22:05,22:15,YES,0.1,2,0,NO,NO,12,
,MT09_RM01,2019,01/07/2019,23:00,00:30,YES,1,2,0,NO,NO,12,
,MT09_RM01,2019,02/07/2019,22:20,00:05,YES,1.6,1,0,NO,NO,12,
,MT09_RM04A,2019,02/07/2019,19:45,20:00,YES,0.1,2,0,YES,YES,13,c-ringing
,MT09_RM04A,2019,02/07/2019,21:10,00:30,NO,3,2,0,NO,NO,12 & 13,
,MT24_Majjistral_South_4,2019,02/07/2019,21:00,23:30,YES,2,2,0,NO,NO,14,
,MT24_Majjistral_South_1,2019,02/07/2019,21:45,22:00,YES,0.25,2,0,NO,NO,14,
,MT09_RM04D,2019,02/07/2019,20:45,21:40,YES,0.5,1,0,NO,NO,13,
,MT24_Majjistral_Eggshell,2019,03/07/2019,00:00,00:15,NO,0.2,2,0,NO,NO,14,
,MT09_RM04AB,2019,03/07/2019,00:00,00:15,NO,0.1,1,0,NO,NO,13,
,MT09_RM04A,2019,03/07/2019,21:20,00:10,NO,2.75,1,0,NO,NO,14,
,MT09_RM02_Lower,2019,03/07/2019,21:15,22:15,NO,1,1,0,NO,NO,13,
,MT09_RM05GC_South,2019,03/07/2019,21:30,23:15,Yes,1.75,2,0,NO,NO,12,
,MT09_RM01,2019,03/07/2019,22:30,00:15,YES,1.75,1,0,NO,NO,13,
,MT17_Cominotto_1,2019,04/07/2019,21:30,22:30,YES,1,2,0,NO,NO,13,
,MT17_Cominotto_2,2019,04/07/2019,21:30,22:30,YES,1,2,0,NO,NO,13,
,MT17_Cominotto_7,2019,04/07/2019,21:30,23:45,YES,1,2,0,NO,NO,13,
,MT17_Cominotto_8,2019,04/07/2019,21:30,23:45,YES,1,2,0,NO,NO,13,
,MT22_StPauls_WestCave,2019,04/07/2019,21:15,00:00,YES,2,2,0,NO,NO,14,
,MT22_StPauls_MainCave,2019,04/07/2019,22:00,00:10,YES,1,1,0,NO,NO,14,
,MT09_RM01,2019,15/07/2019,19:00,19:30,YES,0.25,2,0,YES,YES,15,c-ringing
,MT24_Majjistral_South_4,2020,13/02/2020,18:30,19:45,NO,1.25,1,0,NO,NO,12,9 missed going in Cave 4 
,MT24_Majjistral_Eggshell,2020,13/02/2020,18:20,20:20,NO,2,1,0,NO,NO,14,1 missed going in Eggshell
